action,description,details,directory,countryCode,owaspCategory,applicationId,applicationName,tenantId,tenantName,example,extension,host,method,paramName,paramType,paramValue,params,passive,patternId,protocol,receivedTimeStamp,receivedTimeFormatted,refineDate,refineDateFormatted,request,ruleId,severity,externalIp,sourcePort,targetModule,protection,title,transId,uri,violationCategory,violationType,vulnData
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,AU,A1,e4733654-ba10-4d29-a1e0-d729fce78d2e,alexey-acl,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,176.100.167.18,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 9:28,,,"GET /.env HTTP/1.1
Host: 176.100.167.18
X-RDWR-IP: 134.199.162.236
X-RDWR-PORT: 38726
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: e4733654-ba10-4d29-a1e0-d729fce78d2e
User-Agent: Mozilla/5.0 Keydrop
Accept: */*
Accept-Encoding: gzip

",,High,134.199.162.236,11740,Vulnerabilities,Known Attack Types,Pattern Violation Detected,558639161,/.env,Access Control,Predictable Resource Location,/.env
Reported,"An attempt has been made to retrieve rows from the database and to allow the selection of one or many rows or columns from one or many tables, using the SELECT FROM statement. For further information visit: http://msdn2.microsoft.com/en-us/library/ms189499(SQL.90).aspx","Database Security Filter intercepted a malicious request with a submitted parameter name/value, which includes a harmful expression.

Rule ID: S1SELA
Details: an attempt has been made to retrieve rows from the database and to allow the selection of one or many rows or columns from one or many tables, using the select from statement. for further information visit: http://msdn2.microsoft.com/en-us/library/ms189499(sql.90).aspx
Example: SELECT tbl_tarot FROM db_named
No Src Page: might be manual hacking ",/admin/,NL,A3,66fa9ca8-9d02-4ec3-901a-de114ce9ed9b,vaizman-test203,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,SELECT tbl_tarot FROM db_named,,167.86.50.225,POST,username,Body URL Encoded,test' AND (SELECT 6133 FROM (SELECT(SLEEP(6)))nOqb) AND 'RiUU'=,,TRUE,S1SELA,HTTP,1.74E+12,13/03/2025 9:25,,,"POST /admin/ HTTP/1.1
Host: 167.86.50.225
X-RDWR-IP: 45.143.167.148
X-RDWR-PORT: 49396
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 66fa9ca8-9d02-4ec3-901a-de114ce9ed9b
Content-Length: 99
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.3.17
Content-Type: application/x-www-form-urlencoded
Accept-Encoding: gzip

",,High,45.143.167.148,57520,Database,Known Attack Types,Parameter Validation Failure,804714597,/admin/,Injections,SQL Injection,
Reported,"An attempt has been made to compare values using any of the following comparison operators: !, %3C3C, =, %3E3E, and NOT.","Database Security Filter intercepted a malicious request with a submitted parameter name/value, which includes a harmful expression.

Rule ID: ATCOCO
Details: an attempt has been made to compare values using any of the following comparison operators: !, &lt;, =, &gt;, and not.
Example: D'&gt;='DS
No Src Page: might be manual hacking attempt !
Sus.Value: 61, 2:

Authenticated as Public
",/admin/,NL,A3,66fa9ca8-9d02-4ec3-901a-de114ce9ed9b,vaizman-test203,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,D'%3E3E='DS,,167.86.50.225,POST,username,Body URL Encoded,test' AND (SELECT 6133 FROM (SELECT(SLEEP(6)))nOqb) AND 'RiUU'=,,TRUE,ATCOCO,HTTP,1.74E+12,13/03/2025 9:25,,,"POST /admin/ HTTP/1.1
Host: 167.86.50.225
X-RDWR-IP: 45.143.167.148
X-RDWR-PORT: 49396
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 66fa9ca8-9d02-4ec3-901a-de114ce9ed9b
Content-Length: 99
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.3.17
Content-Type: application/x-www-form-urlencoded
Accept-Encoding: gzip

",,High,45.143.167.148,57520,Database,Known Attack Types,Parameter Validation Failure,804714597,/admin/,Injections,SQL Injection,
Reported,"An attempt has been made to compare values using any of the following comparison operators: !, %3C3C, =, %3E3E, and NOT.","Database Security Filter intercepted a malicious request with a submitted parameter name/value, which includes a harmful expression.

Rule ID: ATACC2
Details: an attempt has been made to compare values using any of the following comparison operators: !, &lt;, =, &gt;, and not.
Example: 'hi'='hi'
No Src Page: might be manual hacking attempt !
Sus.Value: 0, 64:

Authenticated as Public
",/admin/,NL,A3,66fa9ca8-9d02-4ec3-901a-de114ce9ed9b,vaizman-test203,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,'hi'='hi',,167.86.50.225,POST,username,Body URL Encoded,test' AND (SELECT 6133 FROM (SELECT(SLEEP(6)))nOqb) AND 'RiUU'=,,TRUE,ATACC2,HTTP,1.74E+12,13/03/2025 9:25,,,"POST /admin/ HTTP/1.1
Host: 167.86.50.225
X-RDWR-IP: 45.143.167.148
X-RDWR-PORT: 49396
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 66fa9ca8-9d02-4ec3-901a-de114ce9ed9b
Content-Length: 99
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.3.17
Content-Type: application/x-www-form-urlencoded
Accept-Encoding: gzip

",,High,45.143.167.148,57520,Database,Known Attack Types,Parameter Validation Failure,804714597,/admin/,Injections,SQL Injection,
Reported,attempt to inject the SQL command Sleep,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10507
Description: attempt to inject the SQL command Sleep (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/admin/,NL,A3,66fa9ca8-9d02-4ec3-901a-de114ce9ed9b,vaizman-test203,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,167.86.50.225,POST,username,Body URL Encoded,test' and (select 6133 from (select(sleep(6)))noqb) and 'riuu'=,N/A,TRUE,10507,HTTP,1.74E+12,13/03/2025 9:25,,,"POST /admin/ HTTP/1.1
Host: 167.86.50.225
X-RDWR-IP: 45.143.167.148
X-RDWR-PORT: 49396
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 66fa9ca8-9d02-4ec3-901a-de114ce9ed9b
Content-Length: 99
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.3.17
Content-Type: application/x-www-form-urlencoded
Accept-Encoding: gzip

",,High,45.143.167.148,57520,Vulnerabilities,Known Attack Types,Pattern Violation Detected,804714597,/admin/,Injections,SQL Injection,sleep\(\d
Reported,Attempt to access administrative location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9281
Description: Attempt to access administrative location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/admin/,NL,A1,66fa9ca8-9d02-4ec3-901a-de114ce9ed9b,vaizman-test203,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,167.86.50.225,POST,,,,N/A,TRUE,9281,HTTP,1.74E+12,13/03/2025 9:25,,,"POST /admin/ HTTP/1.1
Host: 167.86.50.225
X-RDWR-IP: 45.143.167.148
X-RDWR-PORT: 49396
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 66fa9ca8-9d02-4ec3-901a-de114ce9ed9b
Content-Length: 99
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.3.17
Content-Type: application/x-www-form-urlencoded
Accept-Encoding: gzip

",,High,45.143.167.148,57520,Vulnerabilities,Known Attack Types,Pattern Violation Detected,804714597,/admin/,Access Control,Predictable Resource Location,/admin/
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /.ENV.example HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 56354
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.89 Safari/537.36 OPR/49.0.2725.47 (Edition Campaign 75)

",,High,78.153.140.177,21636,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1998552460,/.ENV.example,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/downloads/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /downloads/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 49562
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.8b5) Gecko/20051006 Firefox/1.4.1

",,High,78.153.140.177,8938,Vulnerabilities,Known Attack Types,Pattern Violation Detected,40560014,/downloads/.env,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/products/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /products/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 47506
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; GT-N7100 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30

",,High,78.153.140.177,25754,Vulnerabilities,Known Attack Types,Pattern Violation Detected,40560013,/products/.env,Access Control,Predictable Resource Location,/.env
Blocked,Attempt to access a sensitive location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9325
Description: Attempt to access a sensitive location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/backend/src/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,9325,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /backend/src/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 42920
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.2743.82 Safari/537.36 OPR/39.0.2256.43

",,High,78.153.140.177,12702,Vulnerabilities,Known Attack Types,Pattern Violation Detected,40560012,/backend/src/.env,Access Control,Predictable Resource Location,/backend/
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.32.172,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /sample.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 35528
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36

",,High,78.153.140.177,47098,AllowList,Allowed File Extension,Access denied due to malicious request,23768031,/sample.env,Access Control,URL Access Violation,
Blocked,Attempt to access a sensitive location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9364
Description: Attempt to access a sensitive location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/logging/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,9364,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /logging/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 53456
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36

",,High,78.153.140.177,12318,Vulnerabilities,Known Attack Types,Pattern Violation Detected,23768030,/logging/.env,Access Control,Predictable Resource Location,/logging/
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/application/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /application/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 55012
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG-SM-G900A Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.6 Chrome/28.0.1500.94 Mobile Safari/537.36

",,High,78.153.140.177,11762,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1998552459,/application/.env,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/lib/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /lib/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 42912
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; it; rv:1.8.0.9) Gecko/20061206 Firefox/1.5.0.9

",,High,78.153.140.177,59038,Vulnerabilities,Known Attack Types,Pattern Violation Detected,2013580161,/lib/.env,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/cms/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /cms/.env.prod HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 52562
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Opera/9.64 (X11; Linux i686; U; de) Presto/2.1.1

",,High,78.153.140.177,29914,Vulnerabilities,Known Attack Types,Pattern Violation Detected,2013580160,/cms/.env.prod,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /.env~ HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 50402
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.8.0.3) Gecko/20060426 Firefox/1.5.0.3

",,High,78.153.140.177,5660,Vulnerabilities,Known Attack Types,Pattern Violation Detected,23768029,/.env~,Access Control,Predictable Resource Location,/.env
Blocked,Attempt to access a sensitive location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9331
Description: Attempt to access a sensitive location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/app/config/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,9331,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /app/config/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 51612
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/6.2.5 Safari/537.85.14

",,High,78.153.140.177,8802,Vulnerabilities,Known Attack Types,Pattern Violation Detected,40560011,/app/config/.env,Access Control,Predictable Resource Location,/config/
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/new/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /new/.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 42394
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Mozilla/5.0 (X11; U; OpenBSD i386; en-US; rv:1.8.0.7) Gecko/20060920 Firefox/1.5.0.7

",,High,78.153.140.177,21614,Vulnerabilities,Known Attack Types,Pattern Violation Detected,2013580158,/new/.env,Access Control,Predictable Resource Location,/.env
Blocked,Attempt to access a sensitive location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9335
Description: Attempt to access a sensitive location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/debug/default/,GB,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,9335,HTTP,1.74E+12,13/03/2025 9:22,,,"GET /debug/default/view?panel=config HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 78.153.140.177
X-RDWR-PORT: 57654
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
Accept: */*
User-Agent: Opera/9.64 (Windows NT 6.0; U; pl) Presto/2.1.1

",,High,78.153.140.177,21636,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1998552458,/debug/default/view,Access Control,Predictable Resource Location,/debug/
